ID,HashTags,TweetText,mentions_other,mentions_limited_types,URLs,User
141,,"Ron Paul Warns: ""Hapless"" Guaido Now ""Worth More Dead Than Alive"" To Washington's Venezuelan Coup-Creators | Zero Hedge  #BringTroopsHome #StopWW3 #EndlessWars #MAGA #Trump #Venezuela","Ron Paul, Guaido,Washington, Venezuelan","Ron Paul, Guaido,Washington, Venezuelan",https://twitter.com/i/web/status/1123672611211415552,pcliers
142,,"@ZMimiba @Venezuelakkm @cristiancrespoj @alessacanada @MonicaAparicioA @WellingMichael @ani_ddhh @moo2n @Aledemar1M @cermenho85 @OBarreraJ @PianoNocturno @CorreodeBsAs @andferrara @vbcardoso1 @valwayne @anarosaz @BestWebEnglish @garlakat @CuPlural @AnjokaBramax @barbara_bitar @yanira66 @fcbbarcelona920 @CathalJainkoa @CUBADECIDE @LauraMargarita @cafreeland @CBCNews @CBCVancouver @HedyFry @AMoraTV @CTVNews @FernandoAmandi @TatoskyD @scarletestrada @JairoLibreros @JavierElHage @anacastelanlara @elsa_cruzm @EvaDuranRamos @MaritoAbdo @sebastianpinera @robertoampuero Maduro Death Squads known as FAES deployed all over #Caracas #Venezuela on #May1 carrying war weapons to open fire/harshly repress peaceful pro #democracy protesters. Attn #Canada #CBC
Via @cristiancrespoj @CUBADECIDE 
@trish_regan @JairoLibreros @JavierElHage @WellingMichael ","Maduro Death Squads, FAES;","Maduro Death Squads, FAES;",,lpedroza2018
143,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,UFJohn
144,"Venezuela, Apure, Maduro, OperacionLibertad",#Venezuela 🇻🇪: the people of #Apure state calling for the downfall of #Maduro as they participate in #OperacionLibertad. #1May,,,,Marieinmiami
145,Venezuela,"BTRs have been deployed in Bolivar state
#Venezuela ",Bolivar,Bolivar,,Fortouldl
146,"France, MayDay","Wow. Absolute chaos today in #France on #MayDay.

But most media outlets won’t be broadcasting Macron’s police assaulting and tear gassing unarmed protesters. They’re too busy generating propaganda to start a war in #Venezuela. #YellowVests #GiletsJaunes ",;;Macron;;,;;Macron;;,,npw_northyorks
147,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,RaulAaronM
148,Venezuela,"Just in case anyone still questions who is really in charge behind the scenes in #Venezuela, the defense minister’s tweet is virtually identical to the one sent by the unelected “President” of #Cuba. ",,,,DiegoNoelCFC
149,,"Don’t worry guys— @AOC and @SenSanders are going to do socialism differently. 
After their government seizes everything with the promise to redistribute it, everything is going to be just fine. 
Don’t worry guys. ",socialism;;,;;,,Judicarroll_
150,,"Don’t worry guys— @AOC and @SenSanders are going to do socialism differently. 
After their government seizes everything with the promise to redistribute it, everything is going to be just fine. 
Don’t worry guys. ",socialism;;,;;,,Pando18483
151,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,truthpiks
152,,"@vladimirpadrino, @Ivanr_HD, @MaikelMorenoTSJ: You know well the role you played in planning today’s move for democracy in Venezuela. You must now stand and do what is right for Venezuela. We, and the world, will hold you accountable for those Venezuelans who are injured today. ",Venezuela; Venezuela; Venezuelans,Venezuela; Venezuela; Venezuelans,,SanAntonioVP
153,"Transparency, California","Stats from our #Transparency page ⬇️

The most popular currency for members in #California is $XRP, with the top destinations for sends being #Brazil, #Venezuela  Colorado/Florida in the U.S.

What's the most popular asset where you live? Find out ➡️  ",";Colorado, Florida, U.S;;",";Colorado, Florida, U.S;;",,chancetotravel
154,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,sjlm_15
155,"BALESMG, venezuela, women",The latest #BALESMG!  Thanks to @MaderaDSA @truplapng @Viatcheslavsos3 #venezuela #women,;,;,https://paper.li/BALESMG/1385137961?edition_id=72bdfe90-6c48-11e9-869e-0cc47a0d164b,BALESMG
156,Yemen,"Starving millions and millions of men, women and children in #Yemen to death is “in America’s best interest” according to warmonger Mike Pompeo.

And yet this is the same individual who will deliver “freedom” and “democracy” to the people of #Venezuela? 

Get the hell outta here. ",Mike Pompeo;;,Mike Pompeo;;,,JMooreBoston
157,"France, MayDay","Wow. Absolute chaos today in #France on #MayDay.

But most media outlets won’t be broadcasting Macron’s police assaulting and tear gassing unarmed protesters. They’re too busy generating propaganda to start a war in #Venezuela. #YellowVests #GiletsJaunes ",;;Macron;;,;;Macron;;,,Kmoody2003
158,Venezuela,"We must continue to support the people of #Venezuela and the interim government of @jguaido.

We stand with them  that's the most important thing we can do  ",;,;,,urkiav
159,"TrishRegan, Venezuela",It’s TONIGHT!!! My interview with the President of the United States TONIGHT on #TrishRegan - we’re talking #Venezuela #Border #Economy #Mueller and much much more. Tune in tonight for @realDonaldTrump 8pmE #FoxBusiness,; President of the United States;,; President of the United States;,,EmilyKhrist
160,Venezuela,"A photojournalist has been shot in #Venezuela, allegedly by the national guard. ",Venezuela,Venezuela,https://twitter.com/melaniobar/status/1123664883722084352,GrantGambling
161,"Caracas, Venezuela, Guayana",Not just in #Caracas but also across #Venezuela like #Guayana marchers mobilizing this morning demanding the return of constitutional order. #1May,;,;,,MaryRocosGarcia
162,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,IvoneyMoB
163,"JuanGuido, Venezuela, VenezuelaLibre","RT livestream of the ongoing clashes between #JuanGuido supporters and government forces in #Venezuela. 

#VenezuelaLibre ",;,;,,YunusAd41021902
164,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,GuzmanDei
165,"30Abr, Venezuela, Peace, 1May, VamosConTodo, UnitedNations, LibertadParaVenezuela",Image of the day...4/30/2019 #30Abr #Venezuela #Peace #1May #VamosConTodo #UnitedNations #LibertadParaVenezuela,,,,JohanasRobles
166,"Coup, Venezuela",#Coup SPECTACULARLY FAILS: Venezuelan Army unequivocally announces support for Maduro  #Venezuela,"Venezuelan Army, Maduro","Venezuelan Army, Maduro",https://is.gd/9fc8RT,cascavellettes
167,,Now this is a solid lineup!,,,https://twitter.com/trish_regan/status/1123659969101012998,elveedor41
168,"France, MayDay","Wow. Absolute chaos today in #France on #MayDay.

But most media outlets won’t be broadcasting Macron’s police assaulting and tear gassing unarmed protesters. They’re too busy generating propaganda to start a war in #Venezuela. #YellowVests #GiletsJaunes ",;;; Macron;;,;;; Macron;;,,Debajabidi_syed
169,,"If you’re not following Trish Regan today, you’ll miss out. She’s been all over the Venezuela crisis. ",Trish Regan; Venezuela,Trish Regan; Venezuela,https://twitter.com/trish_regan/status/1123215263716003843,picolo53
170,"MayDay2019, WorkersDay, Venezuela, MaduroRegime, Tear, Demonstration, Altamira, MayMorning",#MayDay2019 #WorkersDay in #Venezuela The #MaduroRegime sends #Tear gas to the #Demonstration in #Altamira #MayMorning #Solidarity with the people is needed,,,,lindamonta
171,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,lunagitana2469
172,"Venezuela, Apure, Maduro, OperacionLibertad",#Venezuela 🇻🇪: the people of #Apure state calling for the downfall of #Maduro as they participate in #OperacionLibertad. #1May,;,;,,interimspace
173,"Venezuela, Caracas, OperacionLibertad","#Venezuela 🇻🇪: the capital #Caracas on the second day of #OperacionLibertad, the streets are packed but largely peaceful so far. #1May ",;,;,,Marieinmiami
174,"Venezuela, TrishRegan","TONIGHT - hear directly from ⁦@realDonaldTrump⁩ on #Venezuela  much more!! 8pmE on #TrishRegan 
ALSO on TONIGHT-the man we recognize as Pres of Venezuela ⁦@jguaido⁩ !! AND ⁦@marcorubio⁩ who has supported Venezuela from start. BIG night! live 8pm #FoxBusiness ",;;Pres of Venezuela;Venezuela;;,;;Pres of Venezuela;Venezuela;;,,Urgeunpais
175,Venezuela,TONIGHT on ‘Trish Regan Primetime’ my exclusive interview with the man the U.S. recognizes as the President of #Venezuela @jguaido - his FIRST tv interview since the uprising. TONIGHT at 8PM et on @FoxBusiness,"Trish Regan Primetime, U.S;","Trish Regan Primetime, U.S;",,elba311
176,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,FGGO1969
177,"France, MayDay","Wow. Absolute chaos today in #France on #MayDay.

But most media outlets won’t be broadcasting Macron’s police assaulting and tear gassing unarmed protesters. They’re too busy generating propaganda to start a war in #Venezuela. #YellowVests #GiletsJaunes ",;;Macron;;,;;Macron;;,,TURKYSLAPLATA
178,"Maduro, Venezuela",Just in: #Maduro shut down the public transit in #Venezuela so the people are walking to the protests organized by ⁦@jguaido⁩ #OperacionLibertad #SOSVenezuela,,,,RErdey
179,"Venezuela, Catalonia","#Venezuela, Apr-2019? No, Spanish occupation forces attacking independence referendum voters in #Catalonia, Oct-2917.
",; Spanish,; Spanish,,lohen11
180,Venezuela,"If a major report by eminent economists found that #Venezuela suffering and thousands of deaths were caused by Maduro’s policies, it would be US-UK headline news. But as the report found US sanctions were to blame, in US-UK media it was ignored
 @medialens","Maduro, US, UK; US; US, UK","Maduro, US, UK; US; US, UK",,KGlendza
181,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,jmlara02
182,Venezuela,WATCH LIVE: Clashes in #Venezuela between govt troops and Guaido supporters,Guaido,Guaido,https://youtu.be/0vLfiqIrIHw,YunusAd41021902
183,,"As an American, I’m deeply concerned by the actions of the criminal US government as it relates to Venezuela, Iran, Libya, Iraq, Syria, Haiti, Honduras, Afghanistan, Yemen, Palestine...the list goes on. #HandsOffVenezuela ","American, US, Venezuela, Iran, Libya, Iraq, Syria, Haiti, Honduras, Afghanistan, Yemen, Palestine","American, US, Venezuela, Iran, Libya, Iraq, Syria, Haiti, Honduras, Afghanistan, Yemen, Palestine",,MacJuanma
184,Venezuela,"This really is a disgraceful comment from Pepe Mujica about demonstrators in #Venezuela run down by armoured vehicles. They shouldn't have got in the way, he suggests. ",Pepe Mujica;,Pepe Mujica;,,birersuit
185,"BREAKING, Venezuela","#BREAKING thread with videos  #Venezuela showing the Guaido's military stealing  a Maduro military vehicle, used to run over their own supporters in order to accuse #Maduro and created an atmosphere of civil war to justify US. Trump's US ","Guaido, Maduro, US, Trump, US","Guaido, Maduro, US, Trump, US",,MOWE01
186,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,apimentel_m
187,,"When I said “they’re already there,” I was reiterating that the Russians are already there – a point that I have made repeatedly. I believe that @TuckerCarlson’s response, “Why should I care if they’re there?” indicates that he understood my point as well. #Venezuela #Russia",Russians;;;,Russians;;;,,lopezgovlaw
188,,"Don’t worry guys— @AOC and @SenSanders are going to do socialism differently. 
After their government seizes everything with the promise to redistribute it, everything is going to be just fine. 
Don’t worry guys. ",socialism;;,;;,,LanceEdwardsChr
189,"Venezuela, Honduras","While the media is fixated on the attempted coup in #Venezuela, they are completely silent on the riots in #Honduras, where a government building was set on fire. That's because the president is a US puppet installed after the 2009 Obama-Hillary coup, so nothing to see here. ","; US, Obama, Hillary","; US, Obama, Hillary",,inabster
190,"France, MayDay","Wow. Absolute chaos today in #France on #MayDay.

But most media outlets won’t be broadcasting Macron’s police assaulting and tear gassing unarmed protesters. They’re too busy generating propaganda to start a war in #Venezuela. #YellowVests #GiletsJaunes ",;;Macron;;,;;Macron;;,,boun0479
191,"France, MayDay","Wow. Absolute chaos today in #France on #MayDay.

But most media outlets won’t be broadcasting Macron’s police assaulting and tear gassing unarmed protesters. They’re too busy generating propaganda to start a war in #Venezuela. #YellowVests #GiletsJaunes ",;;Macron;;,;;Macron;;,,HovikGevorkian
192,,Fascinating - and hilarious - thesis about what happened yesterday! A must-read piece!!!!!!,;,;,https://twitter.com/MoonofA/status/1123645281881460741,w_nicht
193,"Venezuela, Socialism",What’s happening in #Venezuela right now is exhibit A of why I oppose both #Socialism and a militarized police force. To think there are people who still think their isn’t a real possibility for a #PoliceState in #America. Wake up folks!,;;,;;,https://twitter.com/i/web/status/1123672672657969156,freedomsbeard92
194,,Now this is a solid lineup!,,,https://twitter.com/trish_regan/status/1123659969101012998,Orlandosalazar3
195,Venezuela,"A video showing the moment Pro-Guaido protestors were run over by a GNB vehicle near La Carlota airbase
#Venezuela ","Guaido, GNB, La Carlota","Guaido, GNB, La Carlota",,Mafaldadiez
196,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,LeoRocha14
197,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,VampiAynark
198,"France, MayDay","Wow. Absolute chaos today in #France on #MayDay.

But most media outlets won’t be broadcasting Macron’s police assaulting and tear gassing unarmed protesters. They’re too busy generating propaganda to start a war in #Venezuela. #YellowVests #GiletsJaunes ",;;Macron;;,;;Macron;;,,FrankViewZ
